,Title,Album,Artist,Duration (ms),Rating,Play Count,Removed
0,You Shook Me,Led Zeppelin (Deluxe Edition),Led Zeppelin,388000,0,0,
0,Youn Hi Tum Mujhse Pyar Karte Raho,Khakee,Sonu Nigam,322000,0,2,
0,Young Lust,The Wall,Pink Floyd,209000,0,5,
0,Your Mother Should Know (Remastered),Magical Mystery Tour (Remastered),The Beatles,148000,0,0,
0,Your Possible Pasts,The Final Cut,Pink Floyd,266000,0,0,
0,Your Time Is Gonna Come,Led Zeppelin (Deluxe Edition),Led Zeppelin,274000,0,0,
0,You&#39;re Going To Lose That Girl (Remastered),Help! (Remastered),The Beatles,138000,0,1,
0,You&#39;re My Best Friend,Greatest Hits 1 &amp; 2,Queen,171000,0,0,
0,You&#39;ve Got To Hide Your Love Away (Remastered),Help! (Remastered),The Beatles,129000,0,1,
0,Yun Hi Chala Chal,Swades,Kailash Kher,447000,5,22,
0,Zaalima,Raees,"Arijit Singh, Harshdeep Kaur",299000,5,18,
0,Zabaan Jale Hai,Dedh Ishqiya,Rahat Fateh Ali Khan,323000,0,0,
0,Zara Sa (Power Ballad),Jannat (Original Motion Picture Soundtrack),Pritam,328000,0,0,
0,Zara Sa Jhoom Loon Main,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Asha Bhosle,353000,0,0,
0,Zara Sa,Jannat (Original Motion Picture Soundtrack),Pritam,303000,0,2,
0,Zaraa Dil Ko Thaam Lo,Don 2,Vishal Dadlani,308000,0,0,
0,Zariya,Coke Studio India Season 3: Episode 1,A.R. Rahman,432000,0,0,
0,Zehnaseeb,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal &amp; Shekhar,217000,0,1,
0,Zehreelay,Rock On,Suraj Jagan,217000,0,8,
0,Ziddi Hai Dil,Namaste England (Original Motion Picture Soundtrack),Mannan Shaah,375000,0,1,
0,Zinda Hai,Tiger Zinda Hai,Sukhwinder Singh &amp; Raftaar,253000,0,0,
0,Zinda,Lootera,Amit Trivedi,241000,5,22,
0,Zinda,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,211000,5,18,
0,Zinda,Bollywood Unplugged,Amit Trivedi,289000,0,3,
0,Zindagi Is Tarah (Female Vocals),Murder (Original Motion Picture Soundtrack),Anuradha Paudwal,340000,0,2,
0,Zindagi Is Tarah (Male Vocals),Murder (Original Motion Picture Soundtrack),Sonu Nigam,339000,1,1,
0,Zindagi Is Tarah (with Dialogues),Murder (Original Motion Picture Soundtrack),Sonu Nigam,406000,1,0,
0,Zindagi Is Tarah (with Dialogues),Murder (Original Motion Picture Soundtrack),Anuradha Paudwal,377000,0,0,
0,Zindagi Kuch Toh Bata (Reprise),Bajrangi Bhaijaan,Jubin Nautiyal,258000,0,4,
0,Zindagi Kuch Toh Bata,Bajrangi Bhaijaan,Rahat Fateh Ali Khan,262000,0,0,
0,Zingaat (Dhadak),Dhadak,"Ajay Gogavale, Atul Gogavale",226000,0,2,
0,Zingaat,Sairat,Ajay - Atul,226000,5,24,
0,Zoobi Doobi (Remix),3 Idiots,Sonu Nigam,207000,1,1,
0,Zoobi Doobi,3 Idiots,Sonu Nigam,246000,5,16,
